trait	location	collection_date	latitude	longitude
Belgium/ULG-9572/2020	Belgium	21/03/2020	644441.748333136	732874.078766372
Belgium/ULG-10001/2020	Belgium	30/03/2020	632764.232527767	702996.843790149
Belgium/ULG-10078/2020	Belgium	03/04/2020	652188.20155005	729202.785337269
Belgium/ULG-9751/2020	Belgium	22/03/2020	645586.458051312	731789.661058068
Belgium/ULG-8541/2020	Belgium	19/03/2020	649483.073355096	737240.176582849
Belgium/ULG-10036/2020	Belgium	30/03/2020	653900.406062806	726974.943733337
Algeria/G0860_2262/2020	other	02/03/2020	NA	NA
Portugal/PT0055/2020	other	19/03/2020	NA	NA
Scotland/EDB125/2020	other	23/03/2020	NA	NA
Algeria/G0638_2264/2020	other	02/03/2020	NA	NA
Algeria/G0640_2265/2020	other	08/03/2020	NA	NA
France/IDF2548/2020	other	15/03/2020	NA	NA
France/HF1871/2020	other	03/03/2020	NA	NA
France/HF3678/2020	other	25/03/2020	NA	NA
France/HF2595/2020	other	16/03/2020	NA	NA
France/IDF2251/2020	other	11/03/2020	NA	NA
France/IDF2252/2020	other	11/03/2020	NA	NA
France/IDF2256/2020	other	11/03/2020	NA	NA
France/IDF2253/2020	other	11/03/2020	NA	NA
France/IDF3509/2020	other	24/03/2020	NA	NA
USA/NY-NYUMC88/2020	other	18/03/2020	NA	NA
USA/NY-PV08403/2020	other	17/03/2020	NA	NA
USA/CT-Yale-031/2020	other	18/03/2020	NA	NA
USA/CT-Yale-056/2020	other	27/03/2020	NA	NA
USA/CT-Yale-053/2020	other	30/03/2020	NA	NA
USA/NY-PV08138/2020	other	13/03/2020	NA	NA
USA/CT-Yale-036/2020	other	16/03/2020	NA	NA
USA/NY-NYUMC170/2020	other	01/04/2020	NA	NA
USA/WI-220/2020	other	25/03/2020	NA	NA
Russia/StPetersburg-RII4386V/2020	other	29/03/2020	NA	NA
USA/WI-GMF-00744/2020	other	03/04/2020	NA	NA
USA/WI-GMF-00921/2020	other	03/04/2020	NA	NA
USA/WI-GMF-00707/2020	other	06/04/2020	NA	NA
USA/AZ-TG273310/2020	other	01/04/2020	NA	NA
USA/AZ-TG273302/2020	other	31/03/2020	NA	NA
USA/AZ-TG273300/2020	other	31/03/2020	NA	NA
USA/AZ-TG273294/2020	other	31/03/2020	NA	NA
USA/AZ-TG273308/2020	other	01/04/2020	NA	NA
USA/AZ-TG273314/2020	other	01/04/2020	NA	NA
USA/WA-UW-4082/2020	other	01/04/2020	NA	NA
USA/WA-UW-2214/2020	other	25/03/2020	NA	NA
USA/WA-UW-1858/2020	other	23/03/2020	NA	NA
USA/AZ-TG268909/2020	other	13/03/2020	NA	NA
USA/WA-UW312/2020	other	14/03/2020	NA	NA
USA/WA-UW310/2020	other	14/03/2020	NA	NA
USA/WA-UW-1977/2020	other	24/03/2020	NA	NA
USA/WA-UW-3918/2020	other	27/03/2020	NA	NA
USA/WA-UW-4038/2020	other	29/03/2020	NA	NA
USA/WA-UW-1724/2020	other	21/03/2020	NA	NA
USA/WA-UW-3881/2020	other	25/03/2020	NA	NA
USA/WA-UW-1965/2020	other	24/03/2020	NA	NA
USA/CT-UW327/2020	other	13/03/2020	NA	NA
USA/WA-UW-1675/2020	other	20/03/2020	NA	NA
USA/WA-UW-1888/2020	other	23/03/2020	NA	NA
USA/WA-UW386/2020	other	16/03/2020	NA	NA
USA/WA-UW356/2020	other	16/03/2020	NA	NA
USA/WA-UW169/2020	other	14/03/2020	NA	NA
USA/WA-UW282/2020	other	15/03/2020	NA	NA
USA/WA-UW-3942/2020	other	27/03/2020	NA	NA
USA/WA-UW-1697/2020	other	20/03/2020	NA	NA
USA/UN-UW-1292/2020	other	16/03/2020	NA	NA
USA/WA-UW-4404/2020	other	30/03/2020	NA	NA
USA/WA-UW-4370/2020	other	31/03/2020	NA	NA
France/IDF2936/2020	other	18/03/2020	NA	NA
Senegal/026/2020	other	03/03/2020	NA	NA
Netherlands/ZuidHolland_42/2020	other	19/03/2020	NA	NA
France/IDF3218/2020	other	22/03/2020	NA	NA
Australia/NSW151/2020	other	19/03/2020	NA	NA
England/20144074604/2020	other	01/04/2020	NA	NA
England/20144074404/2020	other	01/04/2020	NA	NA
Senegal/003/2020	other	28/02/2020	NA	NA
USA/NH_0008/2020	other	02/03/2020	NA	NA
Senegal/020/2020	other	04/03/2020	NA	NA
France/ARA10170/2020	other	17/03/2020	NA	NA
Senegal/016/2020	other	02/03/2020	NA	NA
Netherlands/Friesland_5/2020	other	30/03/2020	NA	NA
Netherlands/NA_311/2020	other	02/04/2020	NA	NA
USA/NH_0004/2020	other	29/02/2020	NA	NA
USA/NH_0033/2020	other	06/03/2020	NA	NA
Netherlands/ZuidHolland_104/2020	other	29/03/2020	NA	NA
Netherlands/ZuidHolland_86/2020	other	27/03/2020	NA	NA
France/IDF2359/2020	other	12/03/2020	NA	NA
Iceland/159/2020	other	13/03/2020	NA	NA
Netherlands/NA_264/2020	other	30/03/2020	NA	NA
Australia/VIC883/2020	other	06/04/2020	NA	NA
Netherlands/Friesland_10/2020	other	30/03/2020	NA	NA
Netherlands/Friesland_3/2020	other	28/03/2020	NA	NA
France/IDF3163/2020	other	20/03/2020	NA	NA
USA/UT-00035/2020	other	18/03/2020	NA	NA
Luxembourg/LNS8124566/2020	other	17/03/2020	NA	NA
Belgium/GOF-030578/2020	Belgium	05/03/2020	653390.426340112	709851.117814133
Belgium/BCM-0324160/2020	Belgium	24/03/2020	627545.1690692	610989.353975059
Belgium/ULG-10138/2020	Belgium	08/04/2020	637712.025003202	727235.148211761
Belgium/ULG-10139/2020	Belgium	08/04/2020	645632.148653372	758831.34274939
Luxembourg/LNS8639502/2020	other	16/03/2020	NA	NA
Luxembourg/LNS4134806/2020	other	14/03/2020	NA	NA
Luxembourg/LNS9982497/2020	other	14/03/2020	NA	NA
Luxembourg/LNS9086704/2020	other	15/03/2020	NA	NA
Luxembourg/LNS5228153/2020	other	14/03/2020	NA	NA
Luxembourg/LNS7928872/2020	other	15/03/2020	NA	NA
Luxembourg/LNS9324837/2020	other	12/03/2020	NA	NA
Luxembourg/LNS8489624/2020	other	18/03/2020	NA	NA
Luxembourg/LNS2013896/2020	other	18/03/2020	NA	NA
Luxembourg/LNS7537751/2020	other	16/03/2020	NA	NA
Belgium/ULG-8715/2020	Belgium	19/03/2020	650098.174010513	747669.800714048
Belgium/ULG-10121/2020	Belgium	07/04/2020	628673.650068244	744795.280247858
Belgium/ULG-3162/2020	Belgium	05/03/2020	635930.792469071	728505.588422063
Belgium/ULG-10041/2020	Belgium	31/03/2020	642688.308806745	732351.575831866
Belgium/ULG-8578/2020	Belgium	19/03/2020	641997.10646035	737783.590787209
Belgium/ULG-10004/2020	Belgium	31/03/2020	651196.660367219	763821.018455596
Belgium/ULG-10125/2020	Belgium	07/04/2020	644634.874690347	742652.164989132
Belgium/ULG-3163/2020	Belgium	05/03/2020	647074.053366499	753838.720740154
Belgium/GS-030549/2020	Belgium	05/03/2020	647078.194414657	754218.864142647
Belgium/ULG-10065/2020	Belgium	03/04/2020	630838.666941853	737455.516447895
Belgium/ULG-8808/2020	Belgium	19/03/2020	647683.19355554	744789.421665901
Belgium/ULG-9641/2020	Belgium	22/03/2020	NA	NA
Belgium/ULG-10079/2020	Belgium	03/04/2020	644658.625745548	733929.009626679
Belgium/ULG-7821/2020	Belgium	17/03/2020	634227.076049789	696596.329162553
USA/WI-190/2020	other	23/03/2020	NA	NA
USA/MN-UW243/2020	other	13/03/2020	NA	NA
USA/MN-MDH-149/2020	other	23/03/2020	NA	NA
USA/MN-UW335/2020	other	13/03/2020	NA	NA
USA/LA-097/2020	other	06/04/2020	NA	NA
USA/AZ-TG268911/2020	other	13/03/2020	NA	NA
USA/AZ-TG271880/2020	other	24/03/2020	NA	NA
USA/AZ-TG271884/2020	other	25/03/2020	NA	NA
USA/UT-00290/2020	other	27/03/2020	NA	NA
USA/UT-00291/2020	other	27/03/2020	NA	NA
USA/AZ-TG271591/2020	other	25/03/2020	NA	NA
USA/AZ-TG269824/2020	other	23/03/2020	NA	NA
USA/AZ-TG269238/2020	other	20/03/2020	NA	NA
USA/AZ-TG269358/2020	other	20/03/2020	NA	NA
USA/AZ-TG268099/2020	other	17/03/2020	NA	NA
USA/LA-096/2020	other	06/04/2020	NA	NA
USA/MN-UW326/2020	other	13/03/2020	NA	NA
USA/WA-UW-1470/2020	other	18/03/2020	NA	NA
USA/LA_0842/2020	other	09/03/2020	NA	NA
USA/MN-UW251/2020	other	13/03/2020	NA	NA
USA/WA-UW227/2020	other	15/03/2020	NA	NA
USA/WI-239/2020	other	27/03/2020	NA	NA
USA/MN-MDH-118/2020	other	20/03/2020	NA	NA
USA/UT-00300/2020	other	27/03/2020	NA	NA
USA/AZ-TG268915/2020	other	12/03/2020	NA	NA
USA/AZ-TG269883/2020	other	12/03/2020	NA	NA
Canada/BC_6404889/2020	other	12/03/2020	NA	NA
USA/AZ-TG272213/2020	other	01/04/2020	NA	NA
USA/AZ-TG270200/2020	other	26/03/2020	NA	NA
USA/NY-PV09087/2020	other	18/03/2020	NA	NA
USA/UT-00349/2020	other	25/03/2020	NA	NA
USA/UT-00350/2020	other	27/03/2020	NA	NA
USA/AZ-TG271892/2020	other	26/03/2020	NA	NA
USA/AZ-TG268629/2020	other	18/03/2020	NA	NA
USA/RI_0882/2020	other	09/03/2020	NA	NA
USA/AZ-TG269439/2020	other	20/03/2020	NA	NA
USA/AZ-TG270152/2020	other	25/03/2020	NA	NA
USA/NY-NYUMC133/2020	other	01/04/2020	NA	NA
USA/UT-00027/2020	other	16/03/2020	NA	NA
USA/AZ-TG272215/2020	other	01/04/2020	NA	NA
USA/MN-UW257/2020	other	13/03/2020	NA	NA
USA/AZ-TG268183/2020	other	17/03/2020	NA	NA
USA/AZ-TG269027/2020	other	20/03/2020	NA	NA
USA/AZ-TG269290/2020	other	20/03/2020	NA	NA
USA/AZ-TG268289/2020	other	17/03/2020	NA	NA
USA/AZ-TG271578/2020	other	17/03/2020	NA	NA
USA/MN-UW264/2020	other	13/03/2020	NA	NA
USA/MN-UW266/2020	other	13/03/2020	NA	NA
USA/MN-MDH-144/2020	other	22/03/2020	NA	NA
USA/MN-MDH-145/2020	other	22/03/2020	NA	NA
USA/WA-UW-1866/2020	other	23/03/2020	NA	NA
USA/UT-00364/2020	other	29/03/2020	NA	NA
USA/UT-00303/2020	other	24/03/2020	NA	NA
USA/UT-00352/2020	other	26/03/2020	NA	NA
USA/UT-00301/2020	other	27/03/2020	NA	NA
USA/UT-00028/2020	other	19/03/2020	NA	NA
USA/ID-UW-2198/2020	other	24/03/2020	NA	NA
USA/ID-UW-4100/2020	other	29/03/2020	NA	NA
USA/MI-SC2-0007/2020	other	12/03/2020	NA	NA
USA/ID-UW-2159/2020	other	23/03/2020	NA	NA
USA/ID-UW-4355/2020	other	27/03/2020	NA	NA
USA/ID-UW-2255/2020	other	23/03/2020	NA	NA
USA/ID-UW-4433/2020	other	27/03/2020	NA	NA
USA/WI-89/2020	other	31/03/2020	NA	NA
USA/ID-UW-4448/2020	other	29/03/2020	NA	NA
USA/ID-UW-4427/2020	other	30/03/2020	NA	NA
USA/ID-UW-1957/2020	other	20/03/2020	NA	NA
USA/ID-UW-2174/2020	other	23/03/2020	NA	NA
USA/ID-UW-1939/2020	other	21/03/2020	NA	NA
USA/ID-UW-2134/2020	other	24/03/2020	NA	NA
USA/ID-UW-4396/2020	other	28/03/2020	NA	NA
USA/ID-UW-4239/2020	other	30/03/2020	NA	NA
USA/ID-UW-1938/2020	other	22/03/2020	NA	NA
USA/ID-UW-1935/2020	other	22/03/2020	NA	NA
USA/ID-UW-4378/2020	other	28/03/2020	NA	NA
Canada/BC_7515663/2020	other	11/03/2020	NA	NA
USA/WA-UW123/2020	other	12/03/2020	NA	NA
USA/OR-UW-1885/2020	other	23/03/2020	NA	NA
USA/ID-UW-2160/2020	other	23/03/2020	NA	NA
USA/ID-UW-4375/2020	other	28/03/2020	NA	NA
USA/UT-00361/2020	other	25/03/2020	NA	NA
USA/CZB-RR057-006/2020	other	18/03/2020	NA	NA
USA/ID-UW-4266/2020	other	30/03/2020	NA	NA
USA/ID-UW-4424/2020	other	29/03/2020	NA	NA
USA/ID-UW-1925/2020	other	20/03/2020	NA	NA
USA/ID-UW-1934/2020	other	20/03/2020	NA	NA
USA/ID-UW-4357/2020	other	27/03/2020	NA	NA
USA/AK-PHL118/2020	other	24/03/2020	NA	NA
USA/NY-NYUMC135/2020	other	01/04/2020	NA	NA
USA/CA-CDPH-UC27/2020	other	13/03/2020	NA	NA
USA/CT-Yale-011/2020	other	11/03/2020	NA	NA
USA/MN132-MDH132/2020	other	16/03/2020	NA	NA
USA/NY-NYUMC141/2020	other	01/04/2020	NA	NA
USA/AZ-TG268770/2020	other	19/03/2020	NA	NA
USA/NY-WCMP3E02P/2020	other	12/03/2020	NA	NA
USA/MN40-MDH40/2020	other	12/03/2020	NA	NA
USA/CT-Yale-060/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC217/2020	other	03/04/2020	NA	NA
USA/NY-PV09073/2020	other	20/03/2020	NA	NA
USA/NY-WCMP12G06P/2020	other	16/03/2020	NA	NA
USA/IL-UW351/2020	other	13/03/2020	NA	NA
USA/MN55-MDH55/2020	other	13/03/2020	NA	NA
USA/WI-200/2020	other	24/03/2020	NA	NA
USA/CZB-RR057-013/2020	other	18/03/2020	NA	NA
USA/NY-NYUMC186/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC92/2020	other	18/03/2020	NA	NA
USA/NY-NYUMC157/2020	other	01/04/2020	NA	NA
NanChang/JX216/2020	other	23/03/2020	NA	NA
USA/NY-NYUMC219/2020	other	03/04/2020	NA	NA
USA/NY-NYUMC218/2020	other	03/04/2020	NA	NA
USA/NY-PV08140/2020	other	17/03/2020	NA	NA
USA/NY-NYUMC59/2020	other	18/03/2020	NA	NA
USA/NY-PV08500/2020	other	17/03/2020	NA	NA
USA/NY-PV08446/2020	other	17/03/2020	NA	NA
USA/NY-NYUMC127/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC144/2020	other	01/04/2020	NA	NA
USA/NJ-NYUMC83/2020	other	18/03/2020	NA	NA
USA/NY-PV08412/2020	other	16/03/2020	NA	NA
USA/CT-Yale-062/2020	other	31/03/2020	NA	NA
USA/NY-NYUMC151/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC149/2020	other	01/04/2020	NA	NA
Canada/ON_PHL5756/2020	other	12/03/2020	NA	NA
Canada/ON_PHL5757/2020	other	12/03/2020	NA	NA
USA/NY-NYUMC146/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC163/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC231/2020	other	06/04/2020	NA	NA
USA/NY-PV09139/2020	other	20/03/2020	NA	NA
USA/NY-NYUMC136/2020	other	01/04/2020	NA	NA
Taiwan/TSGH-08/2020	other	23/03/2020	NA	NA
USA/NY-NYUMC234/2020	other	06/04/2020	NA	NA
USA/NY-NYUMC166/2020	other	01/04/2020	NA	NA
USA/CT-UW-4366/2020	other	30/03/2020	NA	NA
USA/NY-PV08127/2020	other	14/03/2020	NA	NA
USA/NY-PV09199/2020	other	21/03/2020	NA	NA
USA/NY-PV09128/2020	other	19/03/2020	NA	NA
USA/CT-Yale-091/2020	other	07/04/2020	NA	NA
USA/CT-Yale-094/2020	other	07/04/2020	NA	NA
USA/CT-Yale-117/2020	other	11/04/2020	NA	NA
USA/NY-NYUMC203/2020	other	01/04/2020	NA	NA
USA/NY-WCMP11B04P/2020	other	16/03/2020	NA	NA
USA/NY-NYUMC209/2020	other	03/04/2020	NA	NA
USA/NY-NYUMC238/2020	other	06/04/2020	NA	NA
USA/NY-Wadsworth-12883-02/2020	other	10/03/2020	NA	NA
USA/NY-NYUMC129/2020	other	01/04/2020	NA	NA
Ghana/2333_S5/2020	other	27/03/2020	NA	NA
USA/NY-NYUMC208/2020	other	03/04/2020	NA	NA
USA/NY-NYUMC216/2020	other	03/04/2020	NA	NA
USA/NY-NYUMC128/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC142/2020	other	01/04/2020	NA	NA
USA/CT-Yale-084/2020	other	06/04/2020	NA	NA
USA/NY-Wadsworth-29275-01/2020	other	25/03/2020	NA	NA
USA/NY-PV08486/2020	other	18/03/2020	NA	NA
USA/NY-NYUMC139/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC184/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC158/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC113/2020	other	18/03/2020	NA	NA
USA/CT-Yale-073/2020	other	02/04/2020	NA	NA
USA/CT-Yale-067/2020	other	04/04/2020	NA	NA
USA/NY-NYUMC193/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC155/2020	other	01/04/2020	NA	NA
USA/NY-PV09183/2020	other	19/03/2020	NA	NA
USA/NY-PV09045/2020	other	21/03/2020	NA	NA
USA/NY-PV09125/2020	other	19/03/2020	NA	NA
USA/NY-PV09158/2020	other	22/03/2020	NA	NA
USA/NY-WCMP10B08P/2020	other	15/03/2020	NA	NA
USA/WA-UW-1722/2020	other	21/03/2020	NA	NA
USA/ID-UW-4380/2020	other	27/03/2020	NA	NA
USA/WI-87/2020	other	02/04/2020	NA	NA
Iceland/31/2020	other	03/03/2020	NA	NA
France/B2337/2020	other	03/03/2020	NA	NA
USA/NY-Wadsworth-10495-01/2020	other	03/03/2020	NA	NA
USA/NJ_3592/2020	other	04/03/2020	NA	NA
France/HF2381/2020	other	09/03/2020	NA	NA
USA/OH_0023/2020	other	08/03/2020	NA	NA
USA/AZ-TG271870/2020	other	24/03/2020	NA	NA
USA/AZ-TG271872/2020	other	24/03/2020	NA	NA
Australia/VIC799/2020	other	01/04/2020	NA	NA
Australia/VIC704/2020	other	26/03/2020	NA	NA
Australia/VIC258/2020	other	21/03/2020	NA	NA
USA/NE-892/2020	other	25/03/2020	NA	NA
USA/VA-DCLS-0049/2020	other	30/03/2020	NA	NA
USA/VA-DCLS-0059/2020	other	31/03/2020	NA	NA
USA/VA-DCLS-0058/2020	other	31/03/2020	NA	NA
Iceland/374/2020	other	19/03/2020	NA	NA
France/IDF2989/2020	other	19/03/2020	NA	NA
USA/NY-NYUMC212/2020	other	03/04/2020	NA	NA
USA/NY-NYUMC236/2020	other	05/04/2020	NA	NA
USA/NY-NYUMC211/2020	other	03/04/2020	NA	NA
USA/NY-WCMP12D08P/2020	other	16/03/2020	NA	NA
USA/NY-Wadsworth-27804-01/2020	other	16/03/2020	NA	NA
England/20148026504/2020	other	02/04/2020	NA	NA
France/IDF3745/2020	other	26/03/2020	NA	NA
Canada/ON_PHL1095/2020	other	12/03/2020	NA	NA
USA/NY-PV09157/2020	other	22/03/2020	NA	NA
Australia/VIC292/2020	other	23/03/2020	NA	NA
Australia/VIC755/2020	other	30/03/2020	NA	NA
Netherlands/NA_24/2020	other	08/03/2020	NA	NA
France/HF2150/2020	other	08/03/2020	NA	NA
Luxembourg/LNS7753431/2020	other	12/03/2020	NA	NA
Wales/PHWC-26602/2020	other	28/03/2020	NA	NA
USA/WY-WYPHL005/2020	other	15/03/2020	NA	NA
USA/WY-WYPHL008/2020	other	15/03/2020	NA	NA
USA/WY-WYPHL004/2020	other	14/03/2020	NA	NA
USA/WY-WYPHL007/2020	other	15/03/2020	NA	NA
USA/WY-WYPHL006/2020	other	15/03/2020	NA	NA
USA/WY-WYPHL019/2020	other	19/03/2020	NA	NA
USA/CT-Yale-052/2020	other	26/03/2020	NA	NA
USA/CT-Yale-051/2020	other	26/03/2020	NA	NA
USA/WA-UW-2131/2020	other	25/03/2020	NA	NA
USA/WI-102/2020	other	30/03/2020	NA	NA
USA/WI-93/2020	other	04/04/2020	NA	NA
USA/WI-44/2020	other	17/03/2020	NA	NA
USA/WI-53/2020	other	18/03/2020	NA	NA
USA/WA-UW-1561/2020	other	19/03/2020	NA	NA
USA/NY-WCMP2H03P/2020	other	12/03/2020	NA	NA
USA/NY-NYUMC138/2020	other	01/04/2020	NA	NA
USA/WI-04/2020	other	15/03/2020	NA	NA
USA/WI-05/2020	other	15/03/2020	NA	NA
USA/WI-92/2020	other	30/03/2020	NA	NA
USA/WI-29/2020	other	24/03/2020	NA	NA
USA/MN130-MDH130/2020	other	17/03/2020	NA	NA
USA/NY-PV08456/2020	other	17/03/2020	NA	NA
USA/NY-PV08448/2020	other	17/03/2020	NA	NA
Luxembourg/LNS7687858/2020	other	17/03/2020	NA	NA
Australia/VIC805/2020	other	16/03/2020	NA	NA
USA/NY-NYUMC147/2020	other	01/04/2020	NA	NA
Australia/NSW141/2020	other	18/03/2020	NA	NA
USA/NY-PV08120/2020	other	17/03/2020	NA	NA
USA/NY-PV08121/2020	other	17/03/2020	NA	NA
USA/CZB-RR057-014/2020	other	18/03/2020	NA	NA
USA/CT-Yale-029/2020	other	18/03/2020	NA	NA
USA/CT-Yale-027/2020	other	19/03/2020	NA	NA
USA/NY-NYUMC15/2020	other	17/03/2020	NA	NA
USA/NY-NYUMC180/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC137/2020	other	01/04/2020	NA	NA
France/HF2586/2020	other	16/03/2020	NA	NA
USA/MI-SC2-0006/2020	other	11/03/2020	NA	NA
Luxembourg/LNS5032431/2020	other	11/03/2020	NA	NA
Luxembourg/LNS3711853/2020	other	13/03/2020	NA	NA
USA/MI-SC2-0009/2020	other	12/03/2020	NA	NA
USA/MI-SC2-0008/2020	other	12/03/2020	NA	NA
USA/CT-UW224/2020	other	13/03/2020	NA	NA
USA/WA-UW203/2020	other	12/03/2020	NA	NA
Canada/ON_PHL3575/2020	other	12/03/2020	NA	NA
USA/IL-UW352/2020	other	13/03/2020	NA	NA
Australia/VIC48/2020	other	12/03/2020	NA	NA
Scotland/CVR28/2020	other	12/03/2020	NA	NA
Luxembourg/LNS9080444/2020	other	13/03/2020	NA	NA
USA/MN31-MDH31/2020	other	12/03/2020	NA	NA
USA/CT-UW272/2020	other	13/03/2020	NA	NA
USA/NE-875/2020	other	25/03/2020	NA	NA
USA/NE-907/2020	other	25/03/2020	NA	NA
Scotland/EDB142/2020	other	23/03/2020	NA	NA
USA/WA-UW-1880/2020	other	24/03/2020	NA	NA
Netherlands/ZuidHolland_79/2020	other	26/03/2020	NA	NA
Australia/VIC665/2020	other	27/03/2020	NA	NA
Iceland/543/2020	other	27/03/2020	NA	NA
Netherlands/NA_217/2020	other	26/03/2020	NA	NA
Canada/ON_PHL3650/2020	other	07/03/2020	NA	NA
Iceland/65/2020	other	07/03/2020	NA	NA
Australia/VIC201/2020	other	19/03/2020	NA	NA
USA/AZ-TG273282/2020	other	25/03/2020	NA	NA
USA/AZ-TG269440/2020	other	19/03/2020	NA	NA
USA/AZ-TG273280/2020	other	25/03/2020	NA	NA
USA/RI_0702/2020	other	05/03/2020	NA	NA
France/B2343/2020	other	06/03/2020	NA	NA
France/ARA12253/2020	other	22/03/2020	NA	NA
USA/MN-MDH-143/2020	other	22/03/2020	NA	NA
USA/NY-PV09030/2020	other	21/03/2020	NA	NA
Netherlands/NA_206/2020	other	25/03/2020	NA	NA
Germany/NRW-12/2020	other	10/03/2020	NA	NA
Norway/1917/2020	other	10/03/2020	NA	NA
Brazil/RJ0118/2020	other	19/03/2020	NA	NA
Germany/NRW-49/2020	other	10/03/2020	NA	NA
Belgium/ULG-10017/2020	Belgium	30/03/2020	643637.754290599	699821.62797196
USA/CT-Yale-072/2020	other	30/03/2020	NA	NA
USA/CA-CDPH-UC26/2020	other	13/03/2020	NA	NA
Germany/NRW-18/2020	other	13/03/2020	NA	NA
USA/MN45-MDH45/2020	other	13/03/2020	NA	NA
USA/CT-UW273/2020	other	13/03/2020	NA	NA
USA/NY-NYUMC204/2020	other	01/04/2020	NA	NA
USA/ID-UW-4486/2020	other	29/03/2020	NA	NA
Australia/VIC888/2020	other	06/04/2020	NA	NA
USA/CT-Yale-066/2020	other	04/04/2020	NA	NA
USA/CT-Yale-086/2020	other	07/04/2020	NA	NA
France/B2336/2020	other	02/03/2020	NA	NA
Iceland/25/2020	other	02/03/2020	NA	NA
France/HF1795/2020	other	02/03/2020	NA	NA
France/B2335/2020	other	02/03/2020	NA	NA
Luxembourg/LNS3879580/2020	other	14/03/2020	NA	NA
Canada/NS_13/2020	other	13/03/2020	NA	NA
Scotland/CVR36/2020	other	13/03/2020	NA	NA
Netherlands/NA_30/2020	other	13/03/2020	NA	NA
Netherlands/ZuidHolland_64/2020	other	23/03/2020	NA	NA
France/ARA12270/2020	other	22/03/2020	NA	NA
Sweden/RV-FOI-4/2020	other	18/03/2020	NA	NA
Wales/PHWC-24C4E/2020	other	21/03/2020	NA	NA
Netherlands/ZuidHolland_92/2020	other	29/03/2020	NA	NA
Iceland/378/2020	other	19/03/2020	NA	NA
France/HF1645/2020	other	28/02/2020	NA	NA
USA/VA-DCLS-0006/2020	other	19/03/2020	NA	NA
France/HF3419/2020	other	24/03/2020	NA	NA
USA/VA-DCLS-0033/2020	other	19/03/2020	NA	NA
USA/VA-DCLS-0040/2020	other	22/03/2020	NA	NA
USA/VA-DCLS-0036/2020	other	20/03/2020	NA	NA
USA/VA-DCLS-0007/2020	other	19/03/2020	NA	NA
USA/VA-DCLS-0034/2020	other	20/03/2020	NA	NA
USA/VA-DCLS-0039/2020	other	22/03/2020	NA	NA
USA/VA-DCLS-0038/2020	other	23/03/2020	NA	NA
USA/VA-DCLS-0047/2020	other	27/03/2020	NA	NA
Netherlands/NA_300/2020	other	01/04/2020	NA	NA
USA/AZ-TG268917/2020	other	14/03/2020	NA	NA
USA/VA-DCLS-0014/2020	other	12/03/2020	NA	NA
USA/CT-Yale-092/2020	other	07/04/2020	NA	NA
USA/CT-Yale-107/2020	other	07/04/2020	NA	NA
Wales/PHWC-26B03/2020	other	29/03/2020	NA	NA
USA/NY-NYUMC134/2020	other	01/04/2020	NA	NA
USA/NY-NYUMC206/2020	other	01/04/2020	NA	NA
Scotland/EDB508/2020	other	31/03/2020	NA	NA
Germany/NRW-25/2020	other	15/03/2020	NA	NA
Australia/NSW144/2020	other	21/03/2020	NA	NA
Wales/PHWC-23B9D/2020	other	12/03/2020	NA	NA
Germany/NRW-38/2020	other	16/03/2020	NA	NA
Germany/NRW-52/2020	other	14/03/2020	NA	NA
USA/CT-UW-4372/2020	other	30/03/2020	NA	NA
USA/NY-WCMP12F07P/2020	other	16/03/2020	NA	NA
USA/NY-PV09028/2020	other	21/03/2020	NA	NA
Australia/NSW145/2020	other	21/03/2020	NA	NA
Australia/NSW149/2020	other	25/03/2020	NA	NA
Australia/NSW146/2020	other	23/03/2020	NA	NA
Australia/VIC248/2020	other	21/03/2020	NA	NA
Australia/VIC824/2020	other	03/04/2020	NA	NA
Australia/VIC820/2020	other	03/04/2020	NA	NA
Australia/VIC823/2020	other	03/04/2020	NA	NA
Australia/NSW130/2020	other	23/03/2020	NA	NA
Australia/NSW128/2020	other	22/03/2020	NA	NA
Australia/NSW133/2020	other	24/03/2020	NA	NA
USA/NY-NYUMC121/2020	other	18/03/2020	NA	NA
USA/NY-NYUMC57/2020	other	17/03/2020	NA	NA
Australia/NSW119/2020	other	22/03/2020	NA	NA
Australia/NSW127/2020	other	24/03/2020	NA	NA
Australia/NSW124/2020	other	25/03/2020	NA	NA
USA/NY-NYUMC175/2020	other	01/04/2020	NA	NA
Australia/NSW123/2020	other	23/03/2020	NA	NA
Australia/VIC321/2020	other	24/03/2020	NA	NA
USA/CT-UW-4344/2020	other	30/03/2020	NA	NA
USA/NY-NYUMC132/2020	other	01/04/2020	NA	NA
USA/NJ-NYUMC106/2020	other	18/03/2020	NA	NA
USA/NY-NYUMC223/2020	other	18/03/2020	NA	NA
